xid	pm	zhan	kind
620	12	三家店西口	1
620	2	八大处中学	2
620	3	杏石口	2
620	4	西下庄	2
620	5	西黄村小区北	2
620	6	西井路	2
620	25	三家店东口	2
620	26	三家店	2
620	33	西井路	1
620	13	金顶街四区	2
620	14	金顶北路东口	2
620	18	首钢小区	2
620	25	金顶北路东口	1
620	27	地铁苹果园站北门	1
620	15	石景山南宫	1
620	1	八大处	2
620	38	八大处	1
620	37	八大处中学	1
620	30	琅山	1
620	31	海特花园	1
620	32	西井	1
620	7	西井	2
620	8	海特花园	2
620	3	增产路	1
620	16	五里坨	1
620	19	高井路口西	1
620	34	黑山北口	2
620	20	模式口西里	1
620	28	苹果园七区	1
620	9	琅山	2
620	19	模式口西里	2
620	5	黑山北口	1
620	27	三家店西口	2
620	2	东华路东口	1
620	29	城子职高	2
620	31	城子大街南口	2
620	37	东华路东口	2
620	35	黑山北街	2
620	32	河滩长途汽车站	2
620	15	金顶北路	2
620	10	苹果园小区	2
620	28	水闸	2
620	36	杏石口	1
620	4	黑山北街	1
620	33	增产路东口	2
620	1	东华路	1
620	30	城子	2
621	10	黑石头	1
621	25	西井	1
621	36	红旗村	1
621	6	三家店	1
621	4	东老店	1
621	23	琅山	1
621	26	西井路	1
621	39	铁四局	2
621	12	高井路口西	1
621	13	模式口西里	1
621	14	西黄村小区北	2
621	13	西下庄	2
621	12	北京射击场	2
621	37	东老店	2
621	36	三家店西口	2
621	33	石景山南宫	2
621	32	五里坨	2
621	31	黑石头	2
621	29	高井路口西	2
621	27	首钢小区	2
621	24	金顶北路	2
621	23	金顶北路东口	2
621	30	石景山高井	2
621	28	模式口西里	2
621	26	模式口南里	2
621	25	赵山小区	2
621	22	金顶街四区	2
621	20	苹果园七区	2
621	18	琅山	2
621	15	西井路	2
621	16	西井	2
621	38	卧佛寺	1
621	31	南辛庄	1
621	11	石景山高井	1
621	11	巨山	2
621	10	南辛庄	2
621	33	北辛庄	1
621	38	西老店	2
621	35	三家店	2
621	34	三家店东口	2
621	24	海特花园	1
621	22	苹果园小区	1
621	21	苹果园七区	1
621	20	地铁苹果园站北门	1
621	40	香泉环岛	1
621	34	南河滩	1
621	27	西黄村小区北	1
621	35	南河滩北站	1
621	16	赵山小区	1
621	8	石景山南宫	1
621	1	香泉环岛	2
621	17	海特花园	2
621	9	五里坨	1
621	17	金顶北路	1
621	37	北京植物园	1
621	2	北京植物园南门	2
621	3	卧佛寺	2
621	39	北京植物园南门	1
621	32	双新园	1
621	15	模式口南里	1
621	30	巨山	1
621	28	西下庄	1
621	29	北京射击场	1
621	7	三家店东口	1
621	40	三家店火车站	2
621	4	北京植物园	2
621	5	红旗村	2
621	6	南河滩北站	2
621	7	南河滩	2
621	8	北辛庄	2
621	9	双新园	2
621	1	三家店火车站	1
621	2	铁四局	1
621	19	苹果园小区	2
621	21	地铁苹果园站北门	2
621	5	三家店西口	1
621	18	金顶北路东口	1
621	19	金顶街四区	1
621	14	首钢小区	1
621	3	西老店	1
622	8	丰台路口西	2
622	7	丰体时代花园	2
622	6	大井	2
622	5	五里店东站	2
622	4	五里店	2
622	3	五里店西站	2
622	11	七里庄	2
622	42	陈各庄	2
622	41	酒仙桥	2
622	40	酒仙桥中心小学	2
622	37	东风南路	2
622	29	九龙山	2
622	28	珠江帝景	2
622	27	平乐园北	2
622	38	南十里居	2
622	39	南十里居北站	2
622	9	丰台路口	2
622	10	丰北桥东	2
622	43	大山子路口南	2
622	44	草场地	2
622	12	丰台北路	2
622	13	丰台北路东	2
622	14	丽泽桥西	2
622	15	夏家胡同	2
622	16	玉泉营桥西	2
622	17	草桥	2
622	18	洋桥西	2
622	19	木樨园桥西	2
622	20	木樨园桥东	2
622	21	刘家窑桥西	2
622	22	方庄桥西	2
622	23	方庄桥东	2
622	24	华威桥南	2
622	25	松榆东里南门	2
622	26	北京工业大学	2
622	48	黑桥市场	2
622	49	黑桥南站	2
622	30	八王坟南	2
622	31	八王坟北	2
622	32	红庙路口北	2
622	33	金台路口南	2
622	34	甜水园北里	2
622	35	朝阳公园桥西	2
622	36	朝阳公园桥北	2
622	2	黑桥市场	1
622	3	黑桥	1
622	4	南皋	1
622	5	南皋乡政府	1
622	6	草场地	1
622	7	大山子路口南	1
622	8	陈各庄	1
622	9	酒仙桥	1
622	10	酒仙桥中心小学	1
622	11	南十里居北站	1
622	12	南十里居	1
622	13	东风南路	1
622	14	朝阳公园桥北	1
622	15	朝阳公园桥西	1
622	16	甜水园北里	1
622	17	金台路口南	1
622	18	红庙路口北	1
622	19	八王坟北	1
622	2	大瓦窑南站	2
622	1	大瓦窑村	2
622	49	大瓦窑村	1
622	48	大瓦窑南站	1
622	47	五里店西站	1
622	46	五里店	1
622	45	五里店东站	1
622	44	大井	1
622	45	南皋乡政府	2
622	46	南皋	2
622	21	九龙山	1
622	22	珠江帝景	1
622	23	平乐园北	1
622	24	北京工业大学	1
622	25	松榆东里南门	1
622	26	华威桥南	1
622	27	方庄桥东	1
622	28	方庄桥西	1
622	29	刘家窑桥西	1
622	30	木樨园桥东	1
622	31	木樨园桥西	1
622	32	洋桥西	1
622	33	草桥	1
622	34	玉泉营桥西	1
622	35	夏家胡同	1
622	36	丽泽桥西	1
622	37	丰台北路东	1
622	38	丰台北路	1
622	39	七里庄	1
622	40	丰北桥东	1
622	41	丰台路口	1
622	42	丰台路口西	1
622	43	丰体时代花园	1
622	20	北京东站北	1
622	47	黑桥	2
622	1	黑桥南站	1
623	1	光机电基地	2
623	2	北神树东口	2
623	13	劲松桥南	1
623	23	劲松桥南	2
623	21	首都图书馆	2
623	19	京体游泳馆	2
623	18	松榆东里南门	2
623	16	弘燕路小区	2
623	15	首都图书馆	1
623	29	光华桥北	2
623	8	横街子	2
623	8	光华桥南	1
623	4	京南交易中心	2
623	21	弘燕桥西	1
623	13	小武基桥北	2
623	23	小武基桥北	1
623	26	双井桥北	2
623	27	大北窑南	2
623	11	双井桥南	1
623	22	弘燕桥	1
623	18	松榆东里南门	1
623	16	松榆里	1
623	14	潘家园桥北	1
623	12	劲松桥北	1
623	10	双井桥北	1
623	9	大北窑南	1
623	7	呼家楼南	1
623	5	农业展览馆	1
623	3	三元桥	1
623	31	白家庄	2
623	30	呼家楼北	2
623	17	京体游泳馆	1
623	11	十八里店	2
623	6	白家庄	1
623	4	亮马桥	1
623	2	三元桥西站	1
623	1	东直门外	1
623	28	大北窑北	2
623	25	双井桥南	2
623	24	劲松桥北	2
623	22	潘家园桥	2
623	20	松榆里	2
623	17	南新园	2
623	15	弘燕桥西	2
623	14	弘燕桥	2
623	12	十八里店北桥	2
623	9	十八里店环岛	2
623	7	小羊坊西口	2
623	5	小康小区	2
623	3	北神树西口	2
623	35	光机电基地	1
623	34	北神树东口	1
623	33	北神树西口	1
623	32	京南交易中心	1
623	29	小羊坊西口	1
623	24	十八里店北桥	1
623	25	十八里店	1
623	26	十八里店南站	1
623	27	十八里店环岛	1
623	28	横街子	1
623	10	十八里店南站	2
623	30	小羊坊	1
623	31	小康小区	1
623	6	小羊坊	2
623	19	南新园	1
623	20	弘燕路小区	1
623	32	农业展览馆	2
623	33	亮马桥	2
623	34	三元桥	2
623	35	三元桥西站	2
623	36	东直门外	2
625	55	湖光中街西口	1
625	44	荣京东街	2
625	42	万源街东口	2
625	41	万源街西口	2
625	18	小羊坊西口	1
625	47	锦绣街	2
625	45	兴盛街	2
625	51	广顺南大街北口	1
625	50	望花路东里	1
625	46	将台路口北	1
625	47	陈各庄	1
625	56	城铁望京西站	1
625	1	城铁望京西站	2
625	20	红庙路口北	2
625	21	光华路东口	2
625	22	八王坟西	2
625	23	郎家园	2
625	24	大北窑南	2
625	25	双井桥南	2
625	26	潘家园桥北	2
625	27	华威桥南	2
625	28	十里河桥东	2
625	13	万源街东口	1
625	38	甜水园北里	1
625	36	红庙路口北	1
625	34	八王坟北	1
625	22	十八里店	1
625	23	十八里店乡政府	1
625	24	周家庄南站	1
625	25	周家庄	1
625	26	十里河居然之家	1
625	27	十里河桥东	1
625	28	十里河桥北	1
625	29	潘家园桥北	1
625	30	双井桥南	1
625	31	大北窑南	1
625	32	大北窑东	1
625	6	中国杂技团	1
625	14	东风桥东	2
625	17	朝阳公园桥西	2
625	18	甜水园北里	2
625	19	金台路口南	2
625	39	大羊坊桥西	2
625	40	博大中路	2
625	45	酒仙桥	1
625	43	酒仙桥商场	1
625	16	朝阳公园桥北	2
625	15	大山庄	2
625	36	横街子	2
625	35	十八里店环岛	2
625	33	十八里店	2
625	32	十八里店乡政府	2
625	35	光华路东口	1
625	38	大兴大羊坊	2
625	2	通州第二医院	1
625	16	大羊坊桥西	1
625	33	郎家园	1
625	10	将台路口北	2
625	11	酒仙桥	2
625	12	酒仙桥中心小学	2
625	4	湖光中街东口	2
625	2	湖光中街西口	2
625	53	湖光中街东口	1
625	52	大西洋新城东门	1
625	49	广顺南大街南口	1
625	48	万红西街	1
625	44	酒仙桥中心小学	1
625	40	朝阳公园桥北	1
625	41	大山庄	1
625	42	东风桥东	1
625	9	陈各庄	2
625	17	大兴大羊坊	1
625	6	广顺南大街北口	2
625	54	湖光中街	1
625	37	金台路口南	1
625	19	横街子	1
625	21	十八里店南站	1
625	20	十八里店环岛	1
625	49	中国杂技团	2
625	43	隆庆街	2
625	51	马驹桥新桥	2
625	11	荣京东街	1
625	54	马驹桥西	2
625	46	运成街	2
625	3	凉水河桥南	1
625	31	周家庄南站	2
625	7	望花路东里	2
625	8	锦绣街	1
625	9	运成街	1
625	34	十八里店南站	2
625	4	马驹桥新桥	1
625	1	马驹桥西	1
625	7	隆盛工业园	1
625	5	凉水河桥北	1
625	37	小羊坊西口	2
625	5	大西洋新城东门	2
625	12	隆庆街	1
625	53	通州第二医院	2
625	52	凉水河桥南	2
625	50	凉水河桥北	2
625	8	广顺南大街南口	2
625	13	酒仙桥商场	2
625	10	兴盛街	1
625	29	十里河居然之家	2
625	30	周家庄	2
625	48	隆盛工业园	2
625	14	万源街西口	1
625	39	朝阳公园桥西	1
625	15	博大中路	1
625	3	湖光中街	2
626	3	蒋辛庄	1
626	4	台湖五队	1
626	10	将军坟	1
626	7	台湖镇政府	1
626	8	玉甫上营	1
626	21	中国农业科学院印刷厂	1
626	22	城铁通州北苑站	1
626	23	通州北苑路口西	1
626	1	通州北苑路口西	2
626	2	城铁通州北苑站	2
626	3	中国农业科学院印刷厂	2
626	4	新华联家园	2
626	13	群芳园	1
626	2	北火垡	1
626	10	云景里	2
626	18	城铁九棵树站	1
626	19	果园环岛西	1
626	20	新华联家园	1
626	11	群芳园	2
626	15	云景东路	1
626	23	大地站	2
626	21	蒋辛庄	2
626	20	台湖五队	2
626	19	台湖西街	2
626	16	玉甫上营	2
626	14	将军坟	2
626	5	台湖西街	1
626	1	大地站	1
626	6	台湖东街	1
626	12	大马庄	1
626	14	云景里	1
626	9	田家府	1
626	16	梨园	1
626	11	曹园村	1
626	17	九棵树	1
626	6	城铁九棵树站	2
626	9	云景东路	2
626	17	台湖镇政府	2
626	13	曹园村	2
626	5	果园环岛东	2
626	22	北火垡	2
626	15	田家府	2
626	12	大马庄	2
626	8	梨园	2
626	18	台湖东街	2
626	7	九棵树	2
627	7	同仁医院亦庄分院	1
627	19	亦庄镇政府	1
627	34	博大大厦	2
627	37	同仁医院亦庄分院	2
627	35	荣京东街中路	2
627	28	十八里店南站	1
627	32	天宝南街	2
627	39	双井桥北	1
627	34	十里河桥东	1
627	32	周家庄	1
627	30	十八里店乡政府	1
627	24	新康家园	2
627	25	亦庄镇政府	2
627	26	富源里	2
627	27	贵园南里	2
627	28	贵园小区	2
627	29	亦庄体育中心	2
627	36	潘家园桥	1
627	37	劲松桥南	1
627	38	双井桥南	1
627	44	八王坟西	1
627	1	八王坟西	2
627	2	郎家园	2
627	3	大北窑南	2
627	4	双花园	2
627	5	双井桥	2
627	6	双井桥南	2
627	7	劲松桥南	2
627	8	潘家园桥	2
627	9	十里河桥北	2
627	6	北人集团	1
627	13	天宝家园	1
627	10	博大大厦	1
627	1	马驹桥	1
627	23	北环西路	2
627	14	十八里店乡政府	2
627	13	周家庄南站	2
627	17	十八里店环岛	2
627	18	横街子	2
627	19	小羊坊西口	2
627	23	大羊坊桥西	1
627	24	大兴大羊坊	1
627	25	小羊坊西口	1
627	41	马驹桥南站	2
627	42	通州第二医院	2
627	43	马驹桥	2
627	20	大兴大羊坊	2
627	39	中国杂技团	2
627	10	十里河桥东	2
627	40	双花园	1
627	31	天宝家园	2
627	35	十里河桥北	1
627	11	十里河居然之家	2
627	36	开发区南环岛	2
627	16	十八里店南站	2
627	40	马驹桥新桥	2
627	38	北人集团	2
627	22	博大中路	2
627	3	马驹桥南站	1
627	20	新康家园	1
627	43	郎家园	1
627	21	大羊坊桥西	2
627	12	周家庄	2
627	33	天宝园六里	2
627	15	十八里店	2
627	41	大北窑南	1
627	42	大北窑东	1
627	15	亦庄体育中心	1
627	17	贵园南里	1
627	30	亦庄实验学校	2
627	22	博大中路	1
627	33	十里河居然之家	1
627	31	周家庄南站	1
627	29	十八里店	1
627	27	十八里店环岛	1
627	26	横街子	1
627	21	北环西路	1
627	18	富源里	1
627	16	贵园小区	1
627	14	亦庄实验学校	1
627	12	天宝南街	1
627	11	天宝园六里	1
627	9	荣京东街中路	1
627	8	开发区南环岛	1
627	5	中国杂技团	1
627	4	马驹桥新桥	1
627	2	通州第二医院	1
628	57	天伦锦城	1
628	4	冯村大桥	1
628	37	田村半壁店	1
628	38	五孔桥	1
628	46	公主坟南	1
628	48	六里桥南	1
628	36	苹果园中学	2
628	60	冯村大桥	2
628	61	冯村南口	2
628	62	冯西园	2
628	12	夏家胡同	2
628	13	丰益桥北	2
628	14	丽泽桥	2
628	15	六里桥南	2
628	16	六里桥北里	2
628	17	公主坟南	2
628	18	公主坟北	2
628	5	陈留村	2
628	58	陈留村	1
628	47	六里桥北里	1
628	42	航天桥西	1
628	23	首钢小区	1
628	22	高井路口西	1
628	11	城子大街南口	1
628	35	苹果园南路东口	2
628	26	田村半壁店	2
628	53	城子大街南口	2
628	54	新桥大街	2
628	63	冯村西里	2
628	61	羊坊村	1
628	59	陈留村南口	1
628	54	新发地桥北	1
628	52	玉泉营桥南	1
628	51	夏家胡同	1
628	31	廖公庄	1
628	3	冯村南口	1
628	36	田村	1
628	25	金顶南路	1
628	7	葡东小区	1
628	4	陈留村南口	2
628	44	八一湖	1
628	33	什坊院	1
628	29	苹果园南路东口	1
628	3	高立庄	2
628	26	地铁苹果园站	1
628	1	明春苑	2
628	34	田村西口	1
628	8	承泽苑	1
628	34	西黄村西口	2
628	32	廖公庄	2
628	10	马家楼桥北	2
628	11	玉泉营桥南	2
628	20	航天桥南	2
628	19	八一湖	2
628	2	羊坊村	2
628	62	明春苑	1
628	60	高立庄	1
628	56	银地家园东	1
628	55	新发地桥西	1
628	53	马家楼桥北	1
628	50	丰益桥南	1
628	49	丽泽桥	1
628	45	公主坟北	1
628	43	航天桥南	1
628	35	田村中街	1
628	32	什坊院西站	1
628	30	西黄村小区	1
628	28	苹果园中学	1
628	27	苹果园东	1
628	24	金安桥北	1
628	15	三家店西口	1
628	14	水闸	1
628	10	新桥大街	1
628	57	葡东小区	2
628	56	承泽苑	2
628	33	西黄村小区	2
628	52	城子	2
628	1	冯村西里	1
628	5	冯村	1
628	45	五里坨	2
628	43	石景山高井	2
628	40	金安桥北	2
628	47	三家店东口	2
628	6	永定中学	1
628	38	地铁苹果园站	2
628	49	三家店西口	2
628	40	定慧寺东	1
628	50	水闸	2
628	9	双峪环岛西	1
628	13	城子职高	1
628	16	三家店	1
628	18	石景山南宫	1
628	21	石景山高井	1
628	41	西钓鱼台	1
628	31	什坊院西站	2
628	29	田村西口	2
628	28	田村中街	2
628	24	定慧桥北	2
628	21	航天桥西	2
628	8	新发地桥西	2
628	7	银地家园东	2
628	6	天伦锦城	2
628	22	西钓鱼台	2
628	23	定慧寺东	2
628	25	五孔桥	2
628	27	田村	2
628	2	冯西园	1
628	30	什坊院	2
628	39	金顶南路	2
628	37	苹果园东	2
628	41	首钢小区	2
628	39	定慧桥北	1
628	42	高井路口西	2
628	44	黑石头	2
628	12	城子	1
628	46	石景山南宫	2
628	59	冯村	2
628	17	三家店东口	1
628	19	五里坨	1
628	58	永定中学	2
628	20	黑石头	1
628	55	双峪环岛西	2
628	51	城子职高	2
628	48	三家店	2
628	9	新发地桥北	2
629	13	金顶街四区	2
629	37	北方工业大学	1
629	11	曹家沟	1
629	24	麻峪北口	1
629	1	东山公交总站	1
629	2	东山	1
629	3	军庄镇新村	1
629	4	孟悟村	1
629	5	东杨坨	1
629	6	西杨坨	1
629	38	西杨坨	2
629	14	金顶街三区	2
629	15	金顶路西口	2
629	16	金安桥北	2
629	17	首钢小区	2
629	18	高井路口南	2
629	19	电厂路	2
629	20	麻峪北口	2
629	21	双峪桥	2
629	22	侯庄子	2
629	23	双峪环岛西	2
629	24	新桥大街	2
629	25	城子大街南口	2
629	26	城子	2
629	36	首钢医院	1
629	34	苹果园中学	1
629	32	地铁苹果园站北门	1
629	30	金顶街三区	1
629	31	金顶街四区	1
629	28	金安桥北	1
629	26	高井路口南	1
629	25	电厂路	1
629	22	侯庄子	1
629	21	双峪环岛西	1
629	15	三家店西口	1
629	35	黄南苑小区	1
629	19	城子大街南口	1
629	20	新桥大街	1
629	23	双峪桥	1
629	37	杨坨	2
629	40	建西苑南里	1
629	39	晋元庄	1
629	43	鲁谷	1
629	41	地铁八宝山站	1
629	29	金顶路西口	1
629	14	龙泉宾馆	1
629	12	三家店后街	1
629	9	灰峪村	1
629	7	北方工业大学	2
629	4	建西苑南里	2
629	18	城子	1
629	8	军庄中学	1
629	42	鲁谷西站	1
629	2	鲁谷西站	2
629	12	地铁苹果园站北门	2
629	32	三家店后街	2
629	13	三家店中街	1
629	38	晋元桥南	1
629	27	首钢小区	1
629	10	军庄	1
629	33	苹果园西	1
629	11	苹果园东	2
629	7	杨坨	1
629	17	城子职高	1
629	1	远洋山水小区	2
629	36	军庄中学	2
629	3	地铁八宝山站	2
629	28	水闸	2
629	10	苹果园中学	2
629	5	晋元庄	2
629	33	曹家沟	2
629	35	灰峪村	2
629	39	东杨坨	2
629	44	远洋山水小区	1
629	8	首钢医院	2
629	16	水闸	1
629	6	晋元桥南	2
629	41	军庄镇新村	2
629	40	孟悟村	2
629	27	城子职高	2
629	9	黄南苑小区	2
629	34	军庄	2
629	29	三家店西口	2
629	30	龙泉宾馆	2
629	31	三家店中街	2
629	42	东山	2
629	43	东山公交总站	2
630	12	河槽	1
630	13	程各庄	1
630	29	密云果园小区	2
630	30	密云鼓楼	2
630	29	地铁后沙峪站	1
630	3	三元桥	2
630	4	密云光阳小区	1
630	3	密云长城环岛	1
630	9	地铁后沙峪站	2
630	32	东郊农场	1
630	8	密云鼓楼	1
630	9	密云果园小区	1
630	10	密云西大桥	1
630	26	河槽	2
630	35	三元桥	1
630	33	大山桥西	1
630	31	孙河	1
630	27	衙门村	1
630	25	荆卷	1
630	21	龙王头	1
630	1	密云汽车站	1
630	35	密云长城环岛	2
630	16	富各庄	2
630	20	怀柔渔场	2
630	31	密云沿湖小区	2
630	27	燕落寨	2
630	25	程各庄	2
630	23	驸马庄	2
630	22	怀柔北坊开发区	2
630	18	赵各庄	2
630	17	龙王头	2
630	13	荆卷	2
630	14	姚各庄	2
630	12	马坡	2
630	7	密云沿湖小区	1
630	37	密云汽车站	2
630	5	密云滨阳小区	1
630	33	密云滨阳小区	2
630	20	赵各庄	1
630	17	王化村	1
630	16	怀柔北坊开发区	1
630	23	牛栏山	1
630	11	衙门村	2
630	8	火神营	2
630	7	孙河	2
630	6	东郊农场	2
630	2	左家庄	2
630	34	密云光阳小区	2
630	14	统军庄	1
630	28	密云西大桥	2
630	26	马坡	1
630	30	火神营	1
630	36	左家庄	1
630	5	大山桥东	2
630	15	牛栏山	2
630	11	燕落寨	1
630	4	京顺路丽都饭店	2
630	24	统军庄	2
630	22	富各庄	1
630	32	密云沙河	2
630	6	密云沙河	1
630	18	怀柔渔场	1
630	19	庙城	2
630	34	京顺路丽都饭店	1
630	1	东直门	2
630	10	杜兰庄	2
630	28	杜兰庄	1
630	21	王化村	2
630	24	姚各庄	1
630	19	庙城	1
630	15	驸马庄	1
630	2	密云新农村	1
630	37	东直门外	1
630	36	密云新农村	2
631	16	广宁村	1
631	29	玉海园三里	1
631	27	田村山南路	1
631	50	世界公园	1
631	40	丰台路口	1
631	34	沙窝桥北	1
631	42	岔路口	1
631	24	田村山南路	2
631	33	五棵松桥北	1
631	20	杨庄东	1
631	21	晋元桥西	1
631	22	龚村东口	1
631	23	沙石路口西	1
631	19	金沟河	2
631	20	铁家坟西	2
631	30	玉海园南口	1
631	6	看丹桥	2
631	18	五棵松桥北	2
631	10	丰台体育中心	2
631	37	郑常庄	1
631	15	青塔	2
631	13	岳各庄	2
631	18	地铁苹果园站	1
631	8	北大地	2
631	2	六圈	2
631	3	海鹰路口	2
631	4	中核路口	2
631	5	富丰桥西	2
631	5	冯村	1
631	6	永定中学	1
631	7	八五三部队	1
631	8	葡萄嘴	1
631	9	慈孝园	1
631	10	月季园小区	1
631	11	新桥南街	1
631	12	京煤集团	1
631	13	双峪环岛西	1
631	43	北大地	1
631	44	正阳桥北	1
631	41	丰台体育中心	1
631	46	富丰桥西	1
631	1	世界公园	2
631	39	岳各庄桥北	1
631	19	杨庄	1
631	35	南沙窝桥	1
631	28	玉海园	1
631	2	上岸环岛	1
631	3	上岸环岛西	1
631	49	六圈	1
631	32	金沟河	1
631	16	南沙窝桥	2
631	26	总参通讯部干休所	1
631	14	侯庄子	1
631	15	麻峪北口	1
631	1	上岸种植园	1
631	22	玉海园三里	2
631	17	金顶南路	1
631	27	沙石路口南	2
631	26	梁公庵	2
631	25	总参通讯部干休所	2
631	23	玉海园	2
631	21	玉海园南口	2
631	17	沙窝桥北	2
631	48	海鹰路口	1
